Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Japanese Journal of Sociology,27691357,Hybrid,Y,,General Sociology,Wiley,2022-2025
JCMS: Journal of Common Market Studies,14685965,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Journal der Deutschen Dermatologischen Gesellschaft,16100387,Hybrid,Y,,Dermatology,Wiley,2022-2025
Journal For Eighteenth-Century Studies,17540208,Hybrid,Y,,Modern History (1780-1900),Wiley,2022-2025
Journal for Specialists In Pediatric Nursing,17446155,Hybrid,Y,,Clinical Specialties,Wiley,2022-2025
Journal for the Anthropology of North America,24755389,Hybrid,Y,,North American Anthropology,Wiley,2022-2025
Journal for the Scientific Study of Religion,14685906,Hybrid,Y,,Sociology of Religion,Wiley,2022-2025
Journal for the Theory of Social Behaviour,14685914,Hybrid,Y,,Social Psychology,Wiley,2022-2025
Journal of Accounting Research,1475679X,Hybrid,Y,,Financial Accounting,Wiley,2022-2025
Journal of Addictions & Offender Counseling,21611874,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Journal of Adolescence,10959254,Hybrid,Y,,Adolescence,Wiley,2022-2025
Journal of Adolescent & Adult Literacy,19362706,Hybrid,Y,,Literacy & Reading,Wiley,2022-2025
Journal of Advanced Manufacturing and Processing,2637403X,Hybrid,Y,,General & Introductory Chemical Engineering,Wiley,2022-2025
Journal of Advanced Nursing,13652648,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Agrarian Change,14710366,Hybrid,Y,,General & Introductory Development Studies,Wiley,2022-2025
Journal of Agricultural Economics,14779552,Hybrid,Y,,Agricultural Economics & Resource Management,Wiley,2022-2025
Journal of Agronomy and Crop Science,1439037X,Hybrid,Y,,General & Introductory Agriculture,Wiley,2022-2025
Journal of Analytical Psychology,14685922,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Journal of Anatomy,14697580,Hybrid,Y,,Anatomy & Physiology,Wiley,2022-2025
Journal of Animal Breeding and Genetics,14390388,Hybrid,Y,,Animal Genetics,Wiley,2022-2025
Journal of Animal Ecology,13652656,Hybrid,Y,,Animal Ecology,Wiley,2022-2025
Journal of Animal Physiology and Animal Nutrition,14390396,Hybrid,Y,,Feed,Wiley,2022-2025
Journal of Applied Behavior Analysis,19383703,Hybrid,Y,,Health & Behavioral Clinical Psychology,Wiley,2022-2025
Journal of Applied Corporate Finance,17456622,Hybrid,Y,,Institutional & Corporate Finance,Wiley,2022-2025
Journal of Applied Crystallography,16005767,Hybrid,Y,,Crystallography,Wiley,2022-2025
Journal of Applied Ecology,13652664,Hybrid,Y,,Applied Ecology,Wiley,2022-2025
Journal of Applied Econometrics,10991255,Hybrid,Y,,Econometrics,Wiley,2022-2025
Journal of Applied Entomology,14390418,Hybrid,Y,,Entomology,Wiley,2022-2025
Journal of Applied Philosophy,14685930,Hybrid,Y,,Applied Ethics,Wiley,2022-2025
Journal of Applied Polymer Science,10974628,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Journal of Applied Research in Intellectual Disabilities,14683148,Hybrid,Y,,Intellectual Disability,Wiley,2022-2025
Journal of Applied Social Psychology,15591816,Hybrid,Y,,Applied Social Psychology,Wiley,2022-2025
Journal of Applied Toxicology,10991263,Hybrid,Y,,Toxicology,Wiley,2022-2025
Journal of Basic Microbiology,15214028,Hybrid,Y,,Microbiology,Wiley,2022-2025
Journal of Behavioral Decision Making,10990771,Hybrid,Y,,Decision Sciences,Wiley,2022-2025
Journal of Biochemical and Molecular Toxicology,10990461,Hybrid,Y,,Toxicology,Wiley,2022-2025
Journal of Biogeography,13652699,Hybrid,Y,,Conservation Science,Wiley,2022-2025
Journal of Biomedical Materials Research Part A,15524965,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Journal of Biomedical Materials Research Part B: Applied Biomaterials,15524981,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Journal of Biophotonics,18640648,Hybrid,Y,,Optics & Photonics,Wiley,2022-2025
Journal of Business Finance & Accounting,14685957,Hybrid,Y,,Corporate Finance,Wiley,2022-2025
Journal of Business Logistics,21581592,Hybrid,Y,,Management,Wiley,2022-2025
Journal of Cardiovascular Electrophysiology,15408167,Hybrid,Y,,Cardiovascular Disease,Wiley,2022-2025
Journal of Cellular Biochemistry,10974644,Hybrid,Y,,Cell Biology (Life Sciences),Wiley,2022-2025
Journal of Cellular Physiology,10974652,Hybrid,Y,,Genomics & Proteomics,Wiley,2022-2025
Journal of Chemical Technology and Biotechnology,10974660,Hybrid,Y,,General & Introductory Chemical Engineering,Wiley,2022-2025
Journal of Chemometrics,1099128X,Hybrid,Y,,Lab Automation & Miniaturization,Wiley,2022-2025
Journal of Child and Adolescent Psychiatric Nursing,17446171,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Child Psychology and Psychiatry,14697610,Hybrid,Y,,Developmental Psychology,Wiley,2022-2025
Journal of Clinical Apheresis,10981101,Hybrid,Y,,Hematology,Wiley,2022-2025
Journal of Clinical Nursing,13652702,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Clinical Periodontology,1600051X,Hybrid,Y,,Periodontology,Wiley,2022-2025
Journal of Clinical Psychology,10974679,Hybrid,Y,,Clinical Psychology,Wiley,2022-2025
Journal of Clinical Ultrasound,10970096,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
Journal of Combinatorial Designs,15206610,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Journal of Community & Applied Social Psychology,10991298,Hybrid,Y,,Applied Social Psychology,Wiley,2022-2025
Journal of Community Psychology,15206629,Hybrid,Y,,Psychology General,Wiley,2022-2025
Journal of Computational Chemistry,1096987X,Hybrid,Y,,Computational Chemistry & Molecular Modeling,Wiley,2022-2025
Journal of Computer Assisted Learning,13652729,Hybrid,Y,,General & Introductory Education,Wiley,2022-2025
Journal of Consumer Affairs,17456606,Hybrid,Y,,Introductory Marketing,Wiley,2022-2025
Journal of Consumer Behaviour,14791838,Hybrid,Y,,Consumer Behavior,Wiley,2022-2025
Journal of Consumer Psychology,15327663,Hybrid,Y,,Business & Management Special Topics,Wiley,2022-2025
Journal of Contingencies and Crisis Management,14685973,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Journal of Corporate Accounting & Finance,10970053,Hybrid,Y,,Corporate Finance,Wiley,2022-2025
Journal of Counseling & Development,15566676,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Journal of Critical Infrastructure Policy,26933101,Hybrid,Y,,Infrastructure,Wiley,2022-2025
Journal of Cutaneous Pathology,16000560,Hybrid,Y,,Dermatology,Wiley,2022-2025
Journal of Dental Education,19307837,Hybrid,Y,,Dental Professional Practice,Wiley,2022-2025
Journal of Digestive Diseases,17512980,Hybrid,Y,,Gastroenterology,Wiley,2022-2025
Journal of Ecology,13652745,Hybrid,Y,,Plant Ecology,Wiley,2022-2025
Journal of Economic Surveys,14676419,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Journal of Economics & Management Strategy,15309134,Hybrid,Y,,Financial Economics,Wiley,2022-2025
Journal of Educational Measurement,17453984,Hybrid,Y,,Educational Research & Statistics,Wiley,2022-2025
Journal of Elder Policy,27677451,Hybrid,Y,,Geriatric Medicine,Wiley,2022-2025
Journal of Empirical Legal Studies,17401461,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
Journal of Employment Counseling,21611920,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Journal of Engineering Education,21689830,Hybrid,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Journal of Environmental Quality,15372537,Hybrid,Y,,Environmental Change,Wiley,2022-2025
Journal of Esthetic and Restorative Dentistry,17088240,Hybrid,Y,,Esthetic Dentistry,Wiley,2022-2025
Journal of Eukaryotic Microbiology,15507408,Hybrid,Y,,Microbiology,Wiley,2022-2025
Journal of Evaluation in Clinical Practice,13652753,Hybrid,Y,,Consumer Health General,Wiley,2022-2025
Journal of Evidence-Based Medicine,17565391,Hybrid,Y,,Evidence-Based Health Care,Wiley,2022-2025
Journal of Experimental Zoology Part A: Ecological and Intergrative Physiology,19325231,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Journal of Experimental Zoology Part B: Molecular and Developmental Evolution,15525015,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Journal of Family Theory & Review,17562589,Hybrid,Y,,Family Studies General,Wiley,2022-2025
Journal of Family Therapy,14676427,Hybrid,Y,,Family Therapy,Wiley,2022-2025
Journal of Field Robotics,15564967,Hybrid,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Journal of Financial Research,14756803,Hybrid,Y,,General Finance & Investments,Wiley,2022-2025
Journal of Fish Biology,10958649,Hybrid,Y,,"General Aquaculture, Fisheries & Fish Science",Wiley,2022-2025
Journal of Fish Diseases,13652761,Hybrid,Y,,"General Aquaculture, Fisheries & Fish Science",Wiley,2022-2025
Journal of Food Process Engineering,17454530,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of Food Safety,17454565,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of Food Science,17503841,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of Forecasting,1099131X,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Journal of Forensic Sciences,15564029,Hybrid,Y,,Forensic Science,Wiley,2022-2025
Journal of Gastroenterology and Hepatology,14401746,Hybrid,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
Journal of Genetic Counseling,15733599,Hybrid,Y,,Human Genetics,Wiley,2022-2025
Journal of Geophysical Research: Atmospheres,21698996,Hybrid,Y,,Atmospheric Sciences,Wiley,2022-2025
Journal of Geophysical Research: Biogeosciences,21698961,Hybrid,Y,,"Paleontology, Paleobiology & Geobiology",Wiley,2022-2025
Journal of Geophysical Research: Earth Surface,21699011,Hybrid,Y,,Geomorphology,Wiley,2022-2025
Journal of Geophysical Research: Oceans,21699291,Hybrid,Y,,Oceanography & Paleoceanography,Wiley,2022-2025
Journal of Geophysical Research: Planets,21699100,Hybrid,Y,,Geology & Geophysics,Wiley,2022-2025
Journal of Geophysical Research: Solid Earth,21699356,Hybrid,Y,,Geology & Geophysics,Wiley,2022-2025
Journal of Geophysical Research: Space Physics,21699402,Hybrid,Y,,Atmospheric Physics & Chemistry,Wiley,2022-2025
Journal of Graph Theory,10970118,Hybrid,Y,,Graph Theory,Wiley,2022-2025
Journal of Healthcare Risk Management,20400861,Hybrid,Y,,Law & Ethics in Health & Social Care,Wiley,2022-2025
Journal of Hepato-Biliary-Pancreatic Sciences,18686982,Hybrid,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
Journal of Heterocyclic Chemistry,19435193,Hybrid,Y,,Organic Chemistry,Wiley,2022-2025
Journal of Hospital Medicine,15535606,Hybrid,Y,,General & Internal Medicine,Wiley,2022-2025
Journal of Human Nutrition and Dietetics,1365277X,Hybrid,Y,,Nutrition,Wiley,2022-2025
Journal of Industrial Ecology,15309290,Hybrid,Y,,Environmental Science,Wiley,2022-2025
Journal of Inherited Metabolic Disease,15732665,Hybrid,Y,,Metabolic Disease,Wiley,2022-2025
Journal of Integrative Plant Biology,17447909,Hybrid,Y,,Plant Science,Wiley,2022-2025
Journal of Intellectual Disability Research,13652788,Hybrid,Y,,Intellectual Disability,Wiley,2022-2025
Journal of Internal Medicine,13652796,Hybrid,Y,,General & Internal Medicine,Wiley,2022-2025
Journal of International Development,10991328,Hybrid,Y,,General & Introductory Development Studies,Wiley,2022-2025
Journal of International Financial Management & Accounting,1467646X,Hybrid,Y,,International Finance,Wiley,2022-2025
Journal of Investigative Psychology and Offender Profiling,15444767,Hybrid,Y,,Clinical Psychology,Wiley,2022-2025
Journal of Labelled Compounds and Radiopharmaceuticals,10991344,Hybrid,Y,,Methods - Synthesis & Techniques,Wiley,2022-2025
Journal of Law and Society,14676478,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
Journal of Leadership Studies,1935262X,Hybrid,Y,,Organization & Management Theory,Wiley,2022-2025
Journal of Legal Studies Education,17441722,Hybrid,Y,,Commercial Law,Wiley,2022-2025
Journal of Linguistic Anthropology,15481395,Hybrid,Y,,Linguistic Anthropology,Wiley,2022-2025
Journal of Magnetic Resonance Imaging,15222586,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
Journal of Management Studies,14676486,Hybrid,Y,,Management,Wiley,2022-2025
Journal of Marital and Family Therapy,17520606,Hybrid,Y,,Family Therapy,Wiley,2022-2025
Journal of Marriage and Family,17413737,Hybrid,Y,,Family Studies General,Wiley,2022-2025
Journal of Mass Spectrometry,10969888,Hybrid,Y,,Mass Spectrometry,Wiley,2022-2025
Journal of Medical Imaging and Radiation Oncology,17549485,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
Journal of Medical Primatology,16000684,Hybrid,Y,,Dermatology,Wiley,2022-2025
Journal of Medical Virology,10969071,Hybrid,Y,,Infectious Disease & Microbiology,Wiley,2022-2025
Journal of Metamorphic Geology,15251314,Hybrid,Y,,Geochemistry & Mineralogy,Wiley,2022-2025
Journal of Microscopy,13652818,Hybrid,Y,,Microscopy,Wiley,2022-2025
Journal of Midwifery & Women's Health,15422011,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Molecular Recognition,10991352,Hybrid,Y,,Biochemistry (Chemical Biology),Wiley,2022-2025
"Journal of Money, Credit and Banking",15384616,Hybrid,Y,,Macroeconomics,Wiley,2022-2025
Journal of Morphology,10974687,Hybrid,Y,,General & Introductory Life Sciences,Wiley,2022-2025
Journal of Multi-Criteria Decision Analysis,10991360,Hybrid,Y,,Decision Sciences,Wiley,2022-2025
Journal of Multicultural Counseling and Development,21611912,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Journal of Neurochemistry,14714159,Hybrid,Y,,Neuroscience,Wiley,2022-2025
Journal of Neuroendocrinology,13652826,Hybrid,Y,,Neuroendocrinology,Wiley,2022-2025
Journal of Neuroimaging,15526569,Hybrid,Y,,Neurology,Wiley,2022-2025
Journal of Neuropsychology,17486653,Hybrid,Y,,Clinical Neuropsychology,Wiley,2022-2025
Journal of Neuroscience Research,10974547,Hybrid,Y,,Neuroscience,Wiley,2022-2025
Journal of Nursing Scholarship,15475069,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Obstetrics and Gynaecology Research,14470756,Hybrid,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Journal of Occupational and Organizational Psychology,20448325,Hybrid,Y,,Organizational & Industrial Psychology,Wiley,2022-2025
Journal of Operations Management,18731317,Hybrid,Y,,Management,Wiley,2022-2025
Journal of Oral Pathology & Medicine,16000714,Hybrid,Y,,Oral Pathology,Wiley,2022-2025
Journal of Oral Rehabilitation,13652842,Hybrid,Y,,Restorative Dentistry,Wiley,2022-2025
Journal of Organizational Behavior,10991379,Hybrid,Y,,Organizational Behavior,Wiley,2022-2025
Journal of Orthopaedic Research ®,1554527X,Hybrid,Y,,Orthopedics,Wiley,2022-2025
Journal of Paediatrics and Child Health,14401754,Hybrid,Y,,Pediatrics,Wiley,2022-2025
Journal of Parenteral and Enteral Nutrition,19412444,Hybrid,Y,,Nutrition & Dietetics General,Wiley,2022-2025
Journal of Pediatric Gastroenterology and Nutrition,15364801,Hybrid,Y,,Pediatrics,Wiley,2022-2025
Journal of Peptide Science,10991387,Hybrid,Y,,"Biomolecules (DNA, RNA, Peptides, etc.)",Wiley,2022-2025
Journal of Periodontal Research,16000765,Hybrid,Y,,Periodontology,Wiley,2022-2025
Journal of Periodontology,19433670,Hybrid,Y,,General Dentistry,Wiley,2022-2025
Journal of Personality,14676494,Hybrid,Y,,Personality & Individual Differences,Wiley,2022-2025
Journal of Petroleum Geology,17475457,Hybrid,Y,,Economic & Applied Geology,Wiley,2022-2025
Journal of Pharmacy Practice and Research,20552335,Hybrid,Y,,Pharmacy,Wiley,2022-2025
Journal of Philanthropy,26911361,Hybrid,Y,,Non-Profit Organizations,Wiley,2022-2025
Journal of Phycology,15298817,Hybrid,Y,,Phycology,Wiley,2022-2025
Journal of Physical Organic Chemistry,10991395,Hybrid,Y,,Physical Organic Chemistry,Wiley,2022-2025
Journal of Phytopathology,14390434,Hybrid,Y,,Plant Pathology,Wiley,2022-2025
Journal of Pineal Research,1600079X,Hybrid,Y,,Neuroscience,Wiley,2022-2025
Journal of Plant Nutrition and Soil Science,15222624,Hybrid,Y,,Soil,Wiley,2022-2025
Journal of Plant Registrations,19403496,Hybrid,Y,,Plant Genetics,Wiley,2022-2025
Journal of Policy Analysis and Management,15206688,Hybrid,Y,,Public Administration,Wiley,2022-2025
Journal of Policy and Practice In Intellectual Disabilities,17411130,Hybrid,Y,,Intellectual Disability,Wiley,2022-2025
Journal of Polymer Science,26424169,Hybrid,Y,,Polymer Synthesis,Wiley,2022-2025
Journal of Product Innovation Management,15405885,Hybrid,Y,,Creativity & Innovation Management,Wiley,2022-2025
Journal of Prosthodontics,1532849X,Hybrid,Y,,Prosthodontics,Wiley,2022-2025
Journal of Psychiatric and Mental Health Nursing,13652850,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Public Affairs,14791854,Hybrid,Y,,General & Introductory Business & Management,Wiley,2022-2025
Journal of Public Economic Theory,14679779,Hybrid,Y,,Public Economics,Wiley,2022-2025
Journal of Public Health Dentistry,17527325,Hybrid,Y,,Community Dentistry & Public Health,Wiley,2022-2025
Journal of Quaternary Science,10991417,Hybrid,Y,,Quaternary Science & Glaciology,Wiley,2022-2025
Journal of Raman Spectroscopy,10974555,Hybrid,Y,,Spectroscopy,Wiley,2022-2025
Journal Of Regional Science,14679787,Hybrid,Y,,Regional Studies,Wiley,2022-2025
Journal of Religious Ethics,14679795,Hybrid,Y,,Religious Ethics,Wiley,2022-2025
Journal of Religious History,14679809,Hybrid,Y,,History of Religion,Wiley,2022-2025
Journal of Renal Care,17556686,Hybrid,Y,,Nursing General,Wiley,2022-2025
Journal of Research in Reading,14679817,Hybrid,Y,,Literacy & Reading,Wiley,2022-2025
Journal of Research in Science Teaching,10982736,Hybrid,Y,,Science,Wiley,2022-2025
Journal of Research in Special Educational Needs,14713802,Hybrid,Y,,Special Educational Needs,Wiley,2022-2025
Journal of Research On Adolescence,15327795,Hybrid,Y,,Developmental Psychology,Wiley,2022-2025
Journal of Risk and Insurance,15396975,Hybrid,Y,,Insurance & Risk Management,Wiley,2022-2025
Journal of School Health,17461561,Hybrid,Y,,Child & Family Health & Social Care,Wiley,2022-2025
Journal of Sensory Studies,1745459X,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of Separation Science,16159314,Hybrid,Y,,Chromatography / Separation Techniques,Wiley,2022-2025
Journal of Sleep Research,13652869,Hybrid,Y,,Neurology,Wiley,2022-2025
Journal of Small Animal Practice,17485827,Hybrid,Y,,Veterinary Medicine / Small Animal General,Wiley,2022-2025
Journal of Social Issues,15404560,Hybrid,Y,,Social Psychology,Wiley,2022-2025
Journal of Social Philosophy,14679833,Hybrid,Y,,Social Philosophy,Wiley,2022-2025
Journal of Sociolinguistics,14679841,Hybrid,Y,,Linguistic Anthropology,Wiley,2022-2025
Journal of Software: Evolution and Process,20477481,Hybrid,Y,,Programming & Software Development,Wiley,2022-2025
Journal of Supply Chain Management,1745493X,Hybrid,Y,,Production Operations Management,Wiley,2022-2025
Journal of Surfactants and Detergents,15589293,Hybrid,Y,,Petrochemistry / Fuel,Wiley,2022-2025
Journal of Surgical Oncology,10969098,Hybrid,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Journal of Systematics and Evolution,17596831,Hybrid,Y,,Evolution,Wiley,2022-2025
Journal of Texture Studies,17454603,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of the American Ceramic Society,15512916,Hybrid,Y,,Ceramics,Wiley,2022-2025
Journal of the American Geriatrics Society,15325415,Hybrid,Y,,Geriatric Medicine,Wiley,2022-2025
Journal of The American Oil Chemists' Society,15589331,Hybrid,Y,,Industrial Chemistry,Wiley,2022-2025
Journal of the American Water Resources Association,17521688,Hybrid,Y,,Environmental Science,Wiley,2022-2025
Journal of the Association for Information Science and Technology,23301643,Hybrid,Y,,General & Introductory Computer Science,Wiley,2022-2025
Journal of the Chinese Chemical Society,21926549,Hybrid,Y,,General Chemistry,Wiley,2022-2025
Journal of the European Academy of Dermatology and Venereology,14683083,Hybrid,Y,,Dermatology,Wiley,2022-2025
Journal of the Experimental Analysis of Behavior,19383711,Hybrid,Y,,Psychology General,Wiley,2022-2025
Journal of the History of the Behavioral Sciences,15206696,Hybrid,Y,,General & Introductory History,Wiley,2022-2025
Journal of the London Mathematical Society,14697750,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Journal of the Peripheral Nervous System,15298027,Hybrid,Y,,Neurology,Wiley,2022-2025
Journal of the Royal Anthropological Institute,14679655,Hybrid,Y,,General & Introductory Anthropology,Wiley,2022-2025
Journal of the Science of Food and Agriculture,10970010,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Journal of the Society for Information Display,19383657,Hybrid,Y,,Electrical Engineering - Displays,Wiley,2022-2025
Journal of Time Series Analysis,14679892,Hybrid,Y,,Time Series,Wiley,2022-2025
Journal of Topology,17538424,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Journal of Traumatic Stress,15736598,Hybrid,Y,,Clinical Psychology,Wiley,2022-2025
Journal of Ultrasound in Medicine,15509613,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
Journal of Vegetation Science,16541103,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Journal of Veterinary Emergency and Critical Care,14764431,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Journal of Veterinary Pharmacology and Therapeutics,13652885,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Journal of Vinyl & Additive Technology,15480585,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Journal of Viral Hepatitis,13652893,Hybrid,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
Journal of Zoology,14697998,Hybrid,Y,,Animal Science & Zoology,Wiley,2022-2025
Juvenile and Family Court Journal,17556988,Hybrid,Y,,Civil Law,Wiley,2022-2025
"Knee Surgery, Sports Traumatology, Arthroscopy",14337347,Hybrid,Y,,Sports Medicine,Wiley,2022-2025
Knowledge and Process Management,10991441,Hybrid,Y,,Organizational Development,Wiley,2022-2025
Kyklos,14676435,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
LABOUR,14679914,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
"Lakes & Reservoirs: Science, Policy and Management for Sustainable Use",14401770,Hybrid,Y,,"Environmental Management, Policy & Planning",Wiley,2022-2025
Land Degradation & Development,1099145X,Hybrid,Y,,Environmental Geoscience,Wiley,2022-2025
Language and Linguistics Compass,1749818X,Hybrid,Y,,General & Introductory Linguistics,Wiley,2022-2025
Language Learning,14679922,Hybrid,Y,,Applied Linguistics,Wiley,2022-2025
Laser & Photonics Reviews,18638899,Hybrid,Y,,General Physics,Wiley,2022-2025
Lasers in Surgery and Medicine,10969101,Hybrid,Y,,General Surgery,Wiley,2022-2025
Latin American Policy,20417373,Hybrid,Y,,Latin American Politics,Wiley,2022-2025
Law & Policy,14679930,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
Leader to Leader,15315355,Hybrid,Y,,Non-Profit Organizations / Management Leadership,Wiley,2022-2025
Legal and Criminological Psychology,20448333,Hybrid,Y,,Forensic Psychology,Wiley,2022-2025
Legislative Studies Quarterly,19399162,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Limnology and Oceanography,19395590,Hybrid,Y,,Environmental Science,Wiley,2022-2025
Limnology and Oceanography Bulletin,15396088,Hybrid,Y,,Environmental Science,Wiley,2022-2025
Limnology and Oceanography: Methods,15415856,Hybrid,Y,,Environmental Science,Wiley,2022-2025
Lipids,15589307,Hybrid,Y,,Oils & Fats,Wiley,2022-2025
Literacy,17414369,Hybrid,Y,,Literacy & Reading,Wiley,2022-2025
Literature Compass,17414113,Hybrid,Y,,General Literature,Wiley,2022-2025
Liver International,14783231,Hybrid,Y,,Hepatology,Wiley,2022-2025
Lubrication Science,15576833,Hybrid,Y,,General & Introductory Mechanical Engineering,Wiley,2022-2025
Luminescence,15227243,Hybrid,Y,,Analytical Chemistry,Wiley,2022-2025
LUTS: Lower Urinary Tract Symptoms,17575672,Hybrid,Y,,Urology,Wiley,2022-2025
Macromolecular Bioscience,16165195,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Macromolecular Chemistry and Physics,15213935,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Macromolecular Rapid Communications,15213927,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Macromolecular Reaction Engineering,18628338,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Macromolecular Symposia,15213900,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Macromolecular Theory and Simulations,15213919,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Magnetic Resonance in Chemistry,1097458X,Hybrid,Y,,NMR Spectroscopy / MRI / Imaging,Wiley,2022-2025
Magnetic Resonance in Medicine,15222594,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
Mammal Review,13652907,Hybrid,Y,,Animal Science & Zoology,Wiley,2022-2025
Managerial and Decision Economics,10991468,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Marine Ecology,14390485,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Marine Mammal Science,17487692,Hybrid,Y,,Animal Science Methods,Wiley,2022-2025
Mass Spectrometry Reviews,10982787,Hybrid,Y,,Mass Spectrometry,Wiley,2022-2025
Materials and Corrosion,15214176,Hybrid,Y,,Corrosion,Wiley,2022-2025
Materialwissenschaft und Werkstofftechnik,15214052,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Mathematical Finance,14679965,Hybrid,Y,,Business & Finance,Wiley,2022-2025
Mathematical Logic Quarterly,15213870,Hybrid,Y,,Logic & Foundations,Wiley,2022-2025
Mathematical Methods in the Applied Sciences,10991476,Hybrid,Y,,Mathematical Modeling,Wiley,2022-2025
Mathematika,20417942,Hybrid,Y,,Mathematics,Wiley,2022-2025
Mathematische Nachrichten,15222616,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Medical and Veterinary Entomology,13652915,Hybrid,Y,,Entomology,Wiley,2022-2025
Medical Anthropology Quarterly,15481387,Hybrid,Y,,Medical Anthropology,Wiley,2022-2025
Medical Education,13652923,Hybrid,Y,,Medical Professional Development,Wiley,2022-2025
Medical Journal of Australia,13265377,Hybrid,Y,,General & Internal Medicine,Wiley,2022-2025
Medical Physics,24734209,Hybrid,Y,,Medical & Health Physics,Wiley,2022-2025
Medicinal Research Reviews,10981128,Hybrid,Y,,Pharmaceutical & Medicinal Chemistry,Wiley,2022-2025
Metaphilosophy,14679973,Hybrid,Y,,Metaphysics,Wiley,2022-2025
Meteoritics & Planetary Science,19455100,Hybrid,Y,,Geochemistry & Mineralogy,Wiley,2022-2025
Metroeconomica,1467999X,Hybrid,Y,,Economic Theory,Wiley,2022-2025
Microbiology and Immunology,13480421,Hybrid,Y,,Microbiology & Virology,Wiley,2022-2025
Microcirculation,15498719,Hybrid,Y,,Cardiovascular Disease,Wiley,2022-2025
Microscopy Research and Technique,10970029,Hybrid,Y,,Microscopy,Wiley,2022-2025
Microsurgery,10982752,Hybrid,Y,,General Surgery,Wiley,2022-2025
