Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Metallurgical and Materials Transactions B,1543-1916,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Electronic Materials,1543-186X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Materials Engineering and Performance,1544-1024,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Thermal Spray Technology,1544-1016,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Failure Analysis and Prevention,1864-1245,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Phase Equilibria and Diffusion,1863-7345,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Journal of Bioethical Inquiry,1872-4353,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Forestry Research,1993-0607,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Obere Extremität,1862-6602,Hybrid,Y,,Medicine,Springer,2023-2025
Brain Imaging and Behavior,1931-7565,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Frontiers of Medicine,2095-0225,Hybrid,Y,,Medicine,Springer,2023-2025
Acta Parasitologica,1896-1851,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Evolutionary Biology,1934-2845,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Food Measurement and Characterization,2193-4134,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Obesity Surgery,1708-0428,Hybrid,Y,,Medicine,Springer,2023-2025
Chemical Papers,2585-7290,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Cliometrica,1863-2513,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Robotic Surgery,1863-2491,Hybrid,Y,,Medicine,Springer,2023-2025
Frontiers of Computer Science,2095-2236,Hybrid,Y,,Computer Science,Springer,2023-2025
Frontiers of Chemical Science and Engineering,2095-0187,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Frontiers of Materials Science,2095-0268,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Frontiers of Earth Science,2095-0209,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Frontiers in Energy,2095-1698,Hybrid,Y,,Energy,Springer,2023-2025
Frontiers of Structural and Civil Engineering,2095-2449,Hybrid,Y,,Engineering,Springer,2023-2025
Dao,1569-7274,Hybrid,Y,,Education,Springer,2023-2025
Frontiers of Information Technology & Electronic Engineering,2095-9230,Hybrid,Y,,Computer Science,Springer,2023-2025
Swarm Intelligence,1935-3820,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Acupuncture and Tuina Science,1993-0399,Hybrid,Y,,Medicine,Springer,2023-2025
The European Physical Journal Special Topics,1951-6401,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Acta Physiologiae Plantarum,1861-1664,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Internal and Emergency Medicine,1970-9366,Hybrid,Y,,Medicine,Springer,2023-2025
Production Engineering,1863-7353,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of the Academy of Marketing Science,1552-7824,Hybrid,Y,,Business and Management,Springer,2023-2025
General Thoracic and Cardiovascular Surgery,1863-6713,Hybrid,Y,,Medicine,Springer,2023-2025
Test,1863-8260,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
TOP,1863-8279,Hybrid,Y,,Business and Management,Springer,2023-2025
Biologia,1336-9563,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Forensische Psychiatrie, Psychologie, Kriminologie",1862-7080,Hybrid,Y,,Medicine,Springer,2023-2025
Archaeologies,1935-3987,Hybrid,Y,,Social Sciences,Springer,2023-2025
"Signal, Image and Video Processing",1863-1711,Hybrid,Y,,Computer Science,Springer,2023-2025
Service Oriented Computing and Applications,1863-2394,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Cancer Survivorship,1932-2267,Hybrid,Y,,Medicine,Springer,2023-2025
Applied Mathematics-A Journal of Chinese Universities,1993-0445,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Control Theory and Technology,2198-0942,Hybrid,Y,,Engineering,Springer,2023-2025
Chinese Geographical Science,1993-064X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Applied Geophysics,1993-0658,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Central South University,2227-5223,Hybrid,Y,,Engineering,Springer,2023-2025
Frontiers of Environmental Science & Engineering,2095-221X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Fixed Point Theory and Applications,1661-7746,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Complex Analysis and Operator Theory,1661-8262,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Mathematics in Computer Science,1661-8289,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Logica Universalis,1661-8300,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Clinical Research in Cardiology Supplements,1861-0714,Hybrid,Y,,Medicine,Springer,2023-2025
Optoelectronics Letters,1993-5013,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Journal of Ocean University of China,1993-5021,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Earthquake Engineering and Engineering Vibration,1993-503X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Marine Science and Application,1993-5048,Hybrid,Y,,Engineering,Springer,2023-2025
Plant Biotechnology Reports,1863-5474,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Somnologie,1439-054X,Hybrid,Y,,Medicine,Springer,2023-2025
Arthropod-Plant Interactions,1872-8847,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Archives of Computational Methods in Engineering,1886-1784,Hybrid,Y,,Engineering,Springer,2023-2025
JOM,1543-1851,Hybrid,Y,,Engineering,Springer,2023-2025
Sophia,1873-930X,Hybrid,Y,,Education,Springer,2023-2025
Small-Scale Forestry,1873-7854,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Irish Journal of Medical Science (1971 -),1863-4362,Hybrid,Y,,Medicine,Springer,2023-2025
Review of Managerial Science,1863-6691,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Coastal Conservation,1874-7841,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal d'Analyse Mathématique,1565-8538,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Israel Journal of Mathematics,1565-8511,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
ZDM – Mathematics Education,1863-9704,Hybrid,Y,,Education,Springer,2023-2025
Current Treatment Options in Oncology,1534-6277,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Pseudo-Differential Operators and Applications,1662-999X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
"Air Quality, Atmosphere & Health",1873-9326,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Annals of Dyslexia,1934-7243,Hybrid,Y,,Social Sciences,Springer,2023-2025
Current Allergy and Asthma Reports,1534-6315,Hybrid,Y,,Medicine,Springer,2023-2025
Current Atherosclerosis Reports,1534-6242,Hybrid,Y,,Medicine,Springer,2023-2025
Current Bladder Dysfunction Reports,1931-7220,Hybrid,Y,,Medicine,Springer,2023-2025
Current Cardiology Reports,1534-3170,Hybrid,Y,,Medicine,Springer,2023-2025
Current Diabetes Reports,1539-0829,Hybrid,Y,,Medicine,Springer,2023-2025
Current Gastroenterology Reports,1534-312X,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Police and Criminal Psychology,1936-6469,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Current Heart Failure Reports,1546-9549,Hybrid,Y,,Medicine,Springer,2023-2025
Current Hematologic Malignancy Reports,1558-822X,Hybrid,Y,,Medicine,Springer,2023-2025
Current Hepatology Reports,2195-9595,Hybrid,Y,,Medicine,Springer,2023-2025
Current HIV/AIDS Reports,1548-3576,Hybrid,Y,,Medicine,Springer,2023-2025
Current Hypertension Reports,1534-3111,Hybrid,Y,,Medicine,Springer,2023-2025
Current Infectious Disease Reports,1534-3146,Hybrid,Y,,Medicine,Springer,2023-2025
Current Neurology and Neuroscience Reports,1534-6293,Hybrid,Y,,Medicine,Springer,2023-2025
Current Oncology Reports,1534-6269,Hybrid,Y,,Medicine,Springer,2023-2025
Current Osteoporosis Reports,1544-2241,Hybrid,Y,,Medicine,Springer,2023-2025
Current Pain and Headache Reports,1534-3081,Hybrid,Y,,Medicine,Springer,2023-2025
Current Psychiatry Reports,1535-1645,Hybrid,Y,,Medicine,Springer,2023-2025
Current Rheumatology Reports,1534-6307,Hybrid,Y,,Medicine,Springer,2023-2025
Current Sexual Health Reports,1548-3592,Hybrid,Y,,Medicine,Springer,2023-2025
Current Urology Reports,1534-6285,Hybrid,Y,,Medicine,Springer,2023-2025
Current Treatment Options in Cardiovascular Medicine,1534-3189,Hybrid,Y,,Medicine,Springer,2023-2025
Current Treatment Options in Gastroenterology,1534-309X,Hybrid,Y,,Medicine,Springer,2023-2025
Current Treatment Options in Neurology,1534-3138,Hybrid,Y,,Medicine,Springer,2023-2025
AStA Wirtschafts- und Sozialstatistisches Archiv,1863-8163,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Food and Bioprocess Technology,1935-5149,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Science and Engineering Ethics,1471-5546,Hybrid,Y,,Education,Springer,2023-2025
Journal of Coatings Technology and Research,1935-3804,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal on Interactive Design and Manufacturing (IJIDeM),1955-2505,Hybrid,Y,,Engineering,Springer,2023-2025
Applied Biochemistry and Biotechnology,1559-0291,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Biological Trace Element Research,1559-0720,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cardiovascular Toxicology,1559-0259,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cell Biochemistry and Biophysics,1559-0283,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Stem Cell Reviews and Reports,2629-3277,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Clinical Reviews in Allergy & Immunology,1559-0267,Hybrid,Y,,Medicine,Springer,2023-2025
NeuroMolecular Medicine,1559-1174,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Clinical Reviews in Bone and Mineral Metabolism,1559-0119,Hybrid,Y,,Medicine,Springer,2023-2025
Endocrine,1559-0100,Hybrid,Y,,Medicine,Springer,2023-2025
NeuroInformatics,1559-0089,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Endocrine Pathology,1559-0097,Hybrid,Y,,Medicine,Springer,2023-2025
"Forensic Science, Medicine and Pathology",1556-2891,Hybrid,Y,,Medicine,Springer,2023-2025
Immunologic Research,1559-0755,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
ERA Forum,1863-9038,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Neurocritical Care,1556-0961,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Gastrointestinal Cancer,1941-6636,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Molecular Neuroscience,1559-1166,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Medical Oncology,1559-131X,Hybrid,Y,,Medicine,Springer,2023-2025
Molecular Biotechnology,1559-0305,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Molecular Neurobiology,1559-1182,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Tropical Plant Biology,1935-9764,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Energy Efficiency,1570-6478,Hybrid,Y,,Energy,Springer,2023-2025
Sozial Extra,1863-8953,Hybrid,Y,,Social Sciences,Springer,2023-2025
Indian Journal of Thoracic and Cardiovascular Surgery,0973-7723,Hybrid,Y,,Medicine,Springer,2023-2025
Applied Spatial Analysis and Policy,1874-4621,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of Population Ageing,1874-7876,Hybrid,Y,,Social Sciences,Springer,2023-2025
Operations Management Research,1936-9743,Hybrid,Y,,Business and Management,Springer,2023-2025
Theory in Biosciences,1611-7530,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Evolutionary Intelligence,1864-5917,Hybrid,Y,,Engineering,Springer,2023-2025
Indian Journal of Otolaryngology and Head & Neck Surgery,0973-7707,Hybrid,Y,,Medicine,Springer,2023-2025
Hepatology International,1936-0541,Hybrid,Y,,Medicine,Springer,2023-2025
Letters in Spatial and Resource Sciences,1864-404X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Chemosensory Perception,1936-5810,Hybrid,Y,,,Springer,2023-2025
Journal of Cell Communication and Signaling,1873-961X,Hybrid,Y,,,Springer,2023-2025
Theoretical Ecology,1874-1746,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Peer-to-Peer Networking and Applications,1936-6450,Hybrid,Y,,Engineering,Springer,2023-2025
Indian Journal of Microbiology,0973-7715,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Clinical and Translational Oncology,1699-3055,Hybrid,Y,,Medicine,Springer,2023-2025
Cryptography and Communications,1936-2455,Hybrid,Y,,Computer Science,Springer,2023-2025
Indian Journal of Pediatrics,0973-7693,Hybrid,Y,,Medicine,Springer,2023-2025
American Journal of Criminal Justice,1936-1351,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Biomolecular NMR Assignments,1874-270X,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Head and Neck Pathology,1936-0568,Hybrid,Y,,Medicine,Springer,2023-2025
The American Sociologist,1936-4784,Hybrid,Y,,Social Sciences,Springer,2023-2025
Publishing Research Quarterly,1936-4792,Hybrid,Y,,Social Sciences,Springer,2023-2025
Human Nature,1936-4776,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of African American Studies,1936-4741,Hybrid,Y,,Social Sciences,Springer,2023-2025
Society,1936-4725,Hybrid,Y,,Social Sciences,Springer,2023-2025
Studies in Comparative International Development,1936-6167,Hybrid,Y,,Social Sciences,Springer,2023-2025
Trends in Organized Crime,1936-4830,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Sexuality & Culture,1936-4822,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of Labor Research,1936-4768,Hybrid,Y,,Social Sciences,Springer,2023-2025
Integrative Psychological and Behavioral Science,1936-3567,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Ageing International,1936-606X,Hybrid,Y,,Social Sciences,Springer,2023-2025
Urban Forum,1874-6330,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of International Migration and Integration,1874-6365,Hybrid,Y,,Social Sciences,Springer,2023-2025
Acta Analytica,1874-6349,Hybrid,Y,,Education,Springer,2023-2025
International Journal of the Classical Tradition,1874-6292,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
East Asia,1874-6284,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Human Rights Review,1874-6306,Hybrid,Y,,Education,Springer,2023-2025
Current Psychology,1936-4733,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Earth Science Informatics,1865-0481,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Gender Issues,1936-4717,Hybrid,Y,,Social Sciences,Springer,2023-2025
Annals of Nuclear Medicine,1864-6433,Hybrid,Y,,Medicine,Springer,2023-2025
Neuroethics,1874-5504,Hybrid,Y,,Education,Springer,2023-2025
BioEnergy Research,1939-1242,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Food Analytical Methods,1936-976X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Current Cardiovascular Risk Reports,1932-9563,Hybrid,Y,,Medicine,Springer,2023-2025
Current Reviews in Musculoskeletal Medicine,1935-9748,Hybrid,Y,,Medicine,Springer,2023-2025
Die Kardiologie,2731-7137,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Hematology,1865-3774,Hybrid,Y,,Medicine,Springer,2023-2025
Child Indicators Research,1874-8988,Hybrid,Y,,Social Sciences,Springer,2023-2025
Abhandlungen aus dem Mathematischen Seminar der Universität Hamburg,1865-8784,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Applied Mathematics and Computing,1865-2085,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Cell Stress and Chaperones,1466-1268,Hybrid,Y,,,Springer,2023-2025
Journal on Multimodal User Interfaces,1783-8738,Hybrid,Y,,Computer Science,Springer,2023-2025
Radiological Physics and Technology,1865-0341,Hybrid,Y,,Medicine,Springer,2023-2025
Cellular and Molecular Bioengineering,1865-5033,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Economics and Finance,1938-9744,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Transportation Security,1938-775X,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Shanghai Jiaotong University (Science),1995-8188,Hybrid,Y,,Engineering,Springer,2023-2025
Psychological Injury and Law,1938-9728,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
International Review on Public and Nonprofit Marketing,1865-1992,Hybrid,Y,,Business and Management,Springer,2023-2025
Transactions of Tianjin University,1995-8196,Hybrid,Y,,Engineering,Springer,2023-2025
Rendiconti Lincei. Scienze Fisiche e Naturali,1720-0776,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Micro-Bio Robotics,2194-6426,Hybrid,Y,,Engineering,Springer,2023-2025
Rendiconti del Circolo Matematico di Palermo Series 2,1973-4409,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Microgravity Science and Technology,1875-0494,Hybrid,Y,,Engineering,Springer,2023-2025
The Journal of Geometric Analysis,1559-002X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Fibers and Polymers,1875-0052,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Folia Microbiologica,1874-9356,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Folia Geobotanica,1874-9348,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Kew Bulletin,1874-933X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Brittonia,1938-436X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The Botanical Review,1874-9372,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
American Journal of Potato Research,1874-9380,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Economic Botany,1874-9364,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Review of Economics,1863-4613,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Estuaries and Coasts,1559-2731,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Annals of Telecommunications,1958-9395,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Pharmaceutical Innovation,1939-8042,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The AAPS Journal,1550-7416,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
AAPS PharmSciTech,1530-9932,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
memo - Magazine of European Medical Oncology,1865-5076,Hybrid,Y,,Medicine,Springer,2023-2025
Biotechnology and Bioprocess Engineering,1976-3816,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Indian Journal of Surgery,0973-9793,Hybrid,Y,,Medicine,Springer,2023-2025
Neuroscience Bulletin,1995-8218,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Cardiovascular Translational Research,1937-5395,Hybrid,Y,,Medicine,Springer,2023-2025
BioSpektrum,1868-6249,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Archives of Pharmacal Research,1976-3786,Hybrid,Y,,Medicine,Springer,2023-2025
Building Simulation,1996-8744,Hybrid,Y,,Engineering,Springer,2023-2025
Nano Research,1998-0000,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Current Fungal Infection Reports,1936-377X,Hybrid,Y,,Medicine,Springer,2023-2025
Breast Cancer,1880-4233,Hybrid,Y,,Medicine,Springer,2023-2025
Sports Engineering,1460-2687,Hybrid,Y,,Engineering,Springer,2023-2025
Die MKG-Chirurgie,2731-7498,Hybrid,Y,,Medicine,Springer,2023-2025
Zeitschrift für Vergleichende Politikwissenschaft,1865-2654,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Indian Journal of Hematology and Blood Transfusion,0974-0449,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Material Forming,1960-6214,Hybrid,Y,,Engineering,Springer,2023-2025
Indian Journal of Clinical Biochemistry,0974-0422,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Memetic Computing,1865-9292,Hybrid,Y,,Engineering,Springer,2023-2025
Physiology and Molecular Biology of Plants,0974-0430,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biosemiotics,1875-1350,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Musculoskeletal Surgery,2035-5114,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Hematopathology,1865-5785,Hybrid,Y,,Medicine,Springer,2023-2025
School Mental Health,1866-2633,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
The Cerebellum,1473-4230,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Advances in Therapy,1865-8652,Hybrid,Y,,Medicine,Springer,2023-2025
hautnah,2192-6484,Hybrid,Y,,Medicine,Springer,2023-2025
Clinical Journal of Gastroenterology,1865-7265,Hybrid,Y,,Medicine,Springer,2023-2025
Qualitative Theory of Dynamical Systems,1662-3592,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Nuclear Cardiology,1532-6551,Hybrid,Y,,,Springer,2023-2025
Operational Research,1866-1505,Hybrid,Y,,Business and Management,Springer,2023-2025
Sugar Tech,0974-0740,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Social Robotics,1875-4805,Hybrid,Y,,Engineering,Springer,2023-2025
Geoheritage,1867-2485,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Plant Biology,1867-0725,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Food Engineering Reviews,1866-7929,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Contemporary Jewry,1876-5165,Hybrid,Y,,Social Sciences,Springer,2023-2025
Zeitschrift für Außen- und Sicherheitspolitik,1866-2196,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Exposure and Health,2451-9685,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Current Cardiovascular Imaging Reports,1941-9074,Hybrid,Y,,Medicine,Springer,2023-2025
Public Transport,1613-7159,Hybrid,Y,,Business and Management,Springer,2023-2025
Arabian Journal of Geosciences,1866-7538,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Applied Geomatics,1866-928X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
World Journal of Pediatrics,1867-0687,Hybrid,Y,,Medicine,Springer,2023-2025
Archaeological and Anthropological Sciences,1866-9565,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of the Indian Society of Remote Sensing,0974-3006,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Electronic Markets,1422-8890,Hybrid,Y,,Business and Management,Springer,2023-2025
Marine Biodiversity,1867-1624,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Computing in Higher Education,1867-1233,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Behavioral Medicine,1532-7558,Hybrid,Y,,Medicine,Springer,2023-2025
Evolving Systems,1868-6486,Hybrid,Y,,Engineering,Springer,2023-2025
Mathematical Programming Computation,1867-2957,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Interdisciplinary Sciences: Computational Life Sciences,1867-1462,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Metals and Materials International,2005-4149,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal of Precision Engineering and Manufacturing,2005-4602,Hybrid,Y,,Engineering,Springer,2023-2025
PalZ,1867-6812,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Population Research,1835-9469,Hybrid,Y,,Social Sciences,Springer,2023-2025
Palaeobiodiversity and Palaeoenvironments,1867-1608,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Mycotoxin Research,1867-1632,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biophysical Reviews,1867-2469,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Race and Social Problems,1867-1756,Hybrid,Y,,Social Sciences,Springer,2023-2025
Health and Technology,2190-7196,Hybrid,Y,,Engineering,Springer,2023-2025
Cognitive Computation,1866-9964,Hybrid,Y,,Computer Science,Springer,2023-2025
Food and Environmental Virology,1867-0342,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Statistics in Biosciences,1867-1772,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Fisheries Science,1444-2906,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Asia Pacific Education Review,1876-407X,Hybrid,Y,,Education,Springer,2023-2025
Anatomical Science International,1447-073X,Hybrid,Y,,Medicine,Springer,2023-2025
CEAS Space Journal,1868-2510,Hybrid,Y,,Engineering,Springer,2023-2025
Food Security,1876-4525,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Advances in Engineering Sciences and Applied Mathematics,0975-5616,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Echocardiography,1880-344X,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Earth Science,1867-111X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Differential Equations and Dynamical Systems,0974-6870,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Soziale Passagen,1867-0199,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of the Geological Society of India,0974-6889,Hybrid,Y,,,Springer,2023-2025
Proceedings of the Zoological Society,0974-6919,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Optics,0974-6900,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
OPSEARCH,0975-0320,Hybrid,Y,,Business and Management,Springer,2023-2025
Rare Metals,1867-7185,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Business & Information Systems Engineering,1867-0202,Hybrid,Y,,Business and Management,Springer,2023-2025
Phytoparasitica,1876-7184,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Ocean Science Journal,2005-7172,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Probiotics and Antimicrobial Proteins,1867-1314,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"The journal of nutrition, health & aging",1760-4788,Hybrid,Y,,,Springer,2023-2025
Current Breast Cancer Reports,1943-4596,Hybrid,Y,,Medicine,Springer,2023-2025
"International Journal of Minerals, Metallurgy and Materials",1869-103X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
The Review of Socionetwork Strategies,1867-3236,Hybrid,Y,,Business and Management,Springer,2023-2025
Canadian Journal of Anesthesia/Journal canadien d'anesthésie,1496-8975,Hybrid,Y,,Medicine,Springer,2023-2025
Silicon,1876-9918,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Parasitic Diseases,0975-0703,Hybrid,Y,,Medicine,Springer,2023-2025
Neurotoxicity Research,1476-3524,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Psychological Studies,0974-9861,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
